,sentence,metaphor,simile,question,reference,figure_of_speech,lists,repetition,personal_statement,value_statement,explicit_goal,believe_statement,It is a rare honor in this life to follow one of your heroes,0,0.1,0.2,0.3,0.4,0.5,0.6,1,0.7,0.8,0.9,Sentence,Metaphor refers to a word or phrase used to describe an object or action that is different from its original meaning. ,Lists are composed of at least three parts and usually a maximum of five. Can be explicit (using numbers) or implicit. ,The speaker clearly expresses that he/she truly believes that the vision and goal can be achieved. ,"Most of all, we must champion the American worker and the American small business",1.1,Oh my gosh! Oh my goodness! Thank you all so much,Unnamed: 13
4,"This display hasnt been in words or theories, its been in death.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
5,"Our societies inequalities span over 400 years of slavery, segregation, Jim Crow, and overt and implicit racism.",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
6,"These inequalities exist in many forms in healthcare, public safety and justice.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
7,"Black and African Americans make up just 8 % of the states population, but nearly 18 % of Covid 19 deaths over the past several months have been from that same community.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
8,Inequality in healthcare results in death.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
9,Pure and simple.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
10,"In our justice system, our symbol Lady Justice is supposed to be blind, but many in our state feel rightfully so the color is all thats seen.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
11,Our incarceration rates bear that out.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12,And the incidents from Louisville with Brianna to Minneapolis show it as very real.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
13,Disproportionate death.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
14,"In my short time as Governor, Ive seen and I felt a lot.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
15,"Ive had individuals try to create fear and terror in my own family, but thats been a few days, maybe a week, certainly not a lifetime.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
16,I will never understand how it feels to carry the frustration and fatigue of racism in a world and a country that has failed to address it in a meaningful way.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
17,"So, in many ways, I cannot feel that pain, but I can listen to others describe it.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
18,"I can learn from that experience, and I can do as governor whatever I can to help.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
19,"Today, we have the mother of Brianna Taylor, Tomika Palmer, here.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
20,"Tamika is to give voice to her daughter, to that request, to that demand for justice.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
21,But I also know a request that her daughters legacy is not marred by violence.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
22,"Shes here today with Lenita Baker and I wanna make sure that we all not just listen, but we hear Tamika as she gets voice to her daughter.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
23,"I thought with everything going on, with so many people in pain, and with admittedly my inability to feel the depths of that pain that bringing Mrs. Palmer, but the ability to tell her truth on this stage to the entire state, not just one area of it, would hopefully not just help in the justice that she is seeking.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
24,"It would help people feel that their voice and their message is being heard, including right here in the highest levels in Frankfurt.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
25,"And I believe that what you heard today was that she wants justice and the family wants people to continue to push for justice for Brianna, but she does not want violence as things move forward.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
26,"And I believe that by now everybody is listening, that there is an opportunity during daylight hours and peaceful gatherings to be heard.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
27,"I can tell you, the entire media will be there, and well be listening.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
28,All right.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
29,Ill turn to questions about events of last night.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
30,We are still learning a significant amount of about them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
31,I was called this morning at about 03:40 and informed at least of an initial report of the incident involving both LNPD and the National Guard.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
32,"I have been in the office since 4:15 this morning, reaching out to different groups involved, and calling for the Kentucky State Police to be involved with either an independent investigation or direct oversight of this investigation.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
33,The group that is on the ground from the Kentucky State Police is the group that investigates shootings an other police units across the state.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
34,"They are the independent group that does this, and they are the only independent group that I have to directly call on to investigate.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
35,They have been there since very early.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
36,That investigation continues.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
37,"My understanding is that there is significant camera footage, body camera, and otherwise.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
38,"I have called the mayor of Louisville and I have, through our law enforcement groups, contacted LNPD and asked them to release it as soon as possible.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
39,I know theres a little bit that they have to go through.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
40,"I know that the officers wouldve been on duty for 10 plus hours, but I believe that the people of Kentucky deserve to see it for themselves.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
41,"And I believe in seeing it, they can decide whether this was justified or whether it is cause for more concern.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
42,"While I have been given basic facts, I want the people of Kentucky to be able to decide for themselves to not have to rely on anybody else, especially at this time and with the feelings that I know are out there.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
43,"So my request is, lets put it out.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
44,"Lets let people see it, because I believe that if the truth shows that there was an act of aggression, of firing upon, LNPD and the National Guard shows the response.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
45,"If folks believe that thats justified, they will be able to accept the truth but theyve gotta be able to see the truth.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
46,Thats the very least that people deserve.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
0,All right.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1,Good morning everybody.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2,"Today we continue to hurt for the city of Louisville, the commonwealth of Kentucky, and the family of Brianna Taylor.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
3,"For the last several months, this commonwealth has been dealing with the pandemic that is laid bare, and put on full display our societys inequalities and injustice.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
4,"This display hasnt been in words or theories, its been in death.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
5,"Our societies inequalities span over 400 years of slavery, segregation, Jim Crow, and overt and implicit racism.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
6,"These inequalities exist in many forms in healthcare, public safety and justice.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
7,"Black and African Americans make up just 8 % of the states population, but nearly 18 % of Covid 19 deaths over the past several months have been from that same community.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
8,Inequality in healthcare results in death.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
9,Pure and simple.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
10,"In our justice system, our symbol Lady Justice is supposed to be blind, but many in our state feel rightfully so the color is all thats seen.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
11,Our incarceration rates bear that out.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12,And the incidents from Louisville with Brianna to Minneapolis show it as very real.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
13,Disproportionate death.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
14,"In my short time as Governor, Ive seen and I felt a lot.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
15,"Ive had individuals try to create fear and terror in my own family, but thats been a few days, maybe a week, certainly not a lifetime.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
16,I will never understand how it feels to carry the frustration and fatigue of racism in a world and a country that has failed to address it in a meaningful way.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
17,"So, in many ways, I cannot feel that pain, but I can listen to others describe it.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
18,"I can learn from that experience, and I can do as governor whatever I can to help.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
19,"Today, we have the mother of Brianna Taylor, Tomika Palmer, here.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
20,"Tamika is to give voice to her daughter, to that request, to that demand for justice.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
21,But I also know a request that her daughters legacy is not marred by violence.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
22,"Shes here today with Lenita Baker and I wanna make sure that we all not just listen, but we hear Tamika as she gets voice to her daughter.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
23,"I thought with everything going on, with so many people in pain, and with admittedly my inability to feel the depths of that pain that bringing Mrs. Palmer, but the ability to tell her truth on this stage to the entire state, not just one area of it, would hopefully not just help in the justice that she is seeking.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
24,"It would help people feel that their voice and their message is being heard, including right here in the highest levels in Frankfurt.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
25,"And I believe that what you heard today was that she wants justice and the family wants people to continue to push for justice for Brianna, but she does not want violence as things move forward.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
26,"And I believe that by now everybody is listening, that there is an opportunity during daylight hours and peaceful gatherings to be heard.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
27,"I can tell you, the entire media will be there, and well be listening.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
28,All right.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
29,Ill turn to questions about events of last night.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
30,We are still learning a significant amount of about them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
31,I was called this morning at about 03:40 and informed at least of an initial report of the incident involving both LNPD and the National Guard.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
32,"I have been in the office since 4:15 this morning, reaching out to different groups involved, and calling for the Kentucky State Police to be involved with either an independent investigation or direct oversight of this investigation.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
33,The group that is on the ground from the Kentucky State Police is the group that investigates shootings an other police units across the state.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
34,"They are the independent group that does this, and they are the only independent group that I have to directly call on to investigate.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
35,They have been there since very early.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
36,That investigation continues.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
37,"My understanding is that there is significant camera footage, body camera, and otherwise.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
38,"I have called the mayor of Louisville and I have, through our law enforcement groups, contacted LNPD and asked them to release it as soon as possible.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
39,I know theres a little bit that they have to go through.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
40,"I know that the officers wouldve been on duty for 10 plus hours, but I believe that the people of Kentucky deserve to see it for themselves.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
41,"And I believe in seeing it, they can decide whether this was justified or whether it is cause for more concern.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
42,"While I have been given basic facts, I want the people of Kentucky to be able to decide for themselves to not have to rely on anybody else, especially at this time and with the feelings that I know are out there.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
43,"So my request is, lets put it out.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
44,"Lets let people see it, because I believe that if the truth shows that there was an act of aggression, of firing upon, LNPD and the National Guard shows the response.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
45,"If folks believe that thats justified, they will be able to accept the truth but theyve gotta be able to see the truth.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
46,Thats the very least that people deserve.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
0,Speaker 2    00:00:21    All right.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1,It is Tuesday afternoon at five oclock after a long Memorial Day weekend.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2,"And this is when we get together every day to get an update on the coronavirus about our job in defeating it, uh, and to remind ourselves that we are gonna get through this, and were gonna get through this together.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
3,"Say it with me, because today, maybe I need to say it just as much as you do.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
4,Were gonna get through this.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
5,Were gonna get through this together one last time.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
6,Were gonna get through this.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
7,Were gonna get through this together.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
8,"We are gonna get through this together because we are strong, we are resilient.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
9,"And for the most part, over this Memorial Day weekend, we showed that we can continue to do the right thing, uh, even with the ability to see more people.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
10,"And I know we all enjoyed that, and we all needed it, and hopefully we all feel a little bit better after it.",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
11,Speaker 2    00:01:20    But we know that Covid 19 is still out there.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12,"Its still deadly, its still dangerous, Uh, but if we can take healthy at work and put it in our muscle memory that moving forward, uh, we can successfully reopen this economy.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13,"Now, today, uh, whats behind me, Im sure looks a little bit different.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
14,"I know that weve been at this for over a couple months and wanted you to see, uh, a few different parts of where we are, uh, in the capital building.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
15,So today we are in the Supreme Court of Kentucky.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
16,Supreme Court occupies the entire second floor of this state capital building.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
17,At the time its construction.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
18,It was held as the Handsomes room in the building.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
19,"And I think the justices continue to say that, especially to the governor when they see him.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
20,"The Supreme Court was created by a constitutional amendment in 1975, and is the highest court for state law issues.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
21,Speaker 2    00:02:20    This is where it is decided.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
22,"Up until then, the Court of Appeals was the highest court in the nation.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
23,"Justice Scott E.Reid was the first Chief Justice and served from 1976 to 77, but remained justice until 79.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
24,The current chief Justice is John Dinton.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
25,"Hes been, uh, the Chief Justice since 2008, and we appreciate him allowing us in this room.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
26,"As you walk in, and you all wont see this tonight, theres a bust of William e McNulty Jr.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
27,"Justice Mack, who was a friend to a number of people in my administration, including me.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
28,He was the first African American to be appointed and elected to the Supreme Court in 2006.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
29,"Behind me, you will see where the justices sit.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
30,This is where they hear cases.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
31,"And if you think about where Im standing right now, whats behind me is the podium where you argue to the judges.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
32,"Speaker 2    00:03:14    And I remember a couple of times being in here and being successful in arguments, and I dont remember any other time that I was in here.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
33,"Uh, but this is a special room, and we appreciate, uh, the justices giving us this opportunity.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
34,"So, like I said, over this weekend, uh, we saw a lot of really good behaviors, things we need to make sure that we can, uh, defeat Covid 19.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
35,"And while in a little bit, Dr. Stack will talk about some of the things that we need to see differently.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
36,I really wanna focus on the positive as we start out to tonight.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
37,"You, as my wife Britney has said recently, uh, love is always more powerful than hate.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
38,And the positive should always start before the negative.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
39,"And so if we look at some of the things that we have seen over social media, uh, over these few days, based on our hashtags that are out there, how we defeat this virus.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
